date,year,neumonias_men5,hospitalizados_men5,defunciones_men5,neumonias_60mas,hospitalizados_60mas,defunciones_60mas,HR,CFR,HR_roll,CFR_roll
2009-06-22,2009,921,344,12,130,31,3,0.3735070575461455,0.013029315960912053,0.35977216388452493,0.012890982456731714
2009-06-29,2009,856,314,19,157,62,7,0.36682242990654207,0.02219626168224299,0.3623273309906418,0.014926962729789044
2009-07-06,2009,873,274,13,147,57,12,0.3138602520045819,0.014891179839633447,0.35457277497328055,0.014546609851063168
2009-07-13,2009,807,246,9,181,74,11,0.3048327137546468,0.011152416356877323,0.34607309060770575,0.01480858642397472
2009-07-20,2009,622,233,7,152,52,11,0.3745980707395498,0.011254019292604502,0.3467753282036905,0.014267746767561613
2009-07-27,2009,625,225,18,161,53,6,0.36,0.0288,0.3483953939931642,0.01570902966229846
2009-08-03,2009,535,186,7,187,82,6,0.34766355140186916,0.013084112149532711,0.35025705413461405,0.015444205843152207
2009-08-10,2009,492,155,9,162,63,9,0.3150406504065041,0.018292682926829267,0.3445405907199799,0.016587498526079037
2009-08-17,2009,550,171,3,114,57,8,0.3109090909090909,0.005454545454545455,0.33671584489034806,0.015640652212783213
2009-08-24,2009,542,158,12,139,67,8,0.2915129151291513,0.02214022140221402,0.32730215554317427,0.01563364717777959
2009-08-31,2009,577,202,4,154,65,6,0.35008665511265163,0.006932409012131715,0.3318304559316829,0.014638800824341875
2009-09-07,2009,574,185,6,167,65,9,0.32229965156794427,0.010452961672473868,0.33401382315834516,0.014551368988791443
2009-09-14,2009,609,224,15,143,63,6,0.367816091954023,0.024630541871921183,0.33316607581015434,0.016223434311206028
2009-09-21,2009,518,199,6,133,72,8,0.3841698841698842,0.011583011583011582,0.3361873113313898,0.014071310759082476
2009-09-28,2009,530,179,11,116,65,4,0.33773584905660375,0.020754716981132074,0.33494634853823163,0.015030136363032395
2009-10-05,2009,629,213,7,138,58,8,0.3386327503974563,0.011128775834658187,0.3378953610371007,0.014134647976511011
2009-10-12,2009,565,212,5,132,54,6,0.3752212389380531,0.008849557522123894,0.3459343795407209,0.014559024484958315
2009-10-19,2009,533,215,8,123,52,7,0.40337711069418386,0.0150093808630394,0.35991740398634997,0.01366766941756149
2009-10-26,2009,620,207,11,135,59,5,0.3338709677419355,0.017741935483870968,0.3578904430650105,0.015018860226528895
2009-11-02,2009,614,207,4,135,51,12,0.33713355048859933,0.006514657980456026,0.35974468043009233,0.014526572265026664
2009-11-09,2009,666,235,3,129,58,1,0.35285285285285284,0.0045045045045045045,0.3578742755424461,0.01201081759409958
2009-11-16,2009,628,189,8,133,52,8,0.30095541401273884,0.012738853503184714,0.3474724667728029,0.01215529783412122
2009-11-23,2009,624,193,0,118,48,5,0.3092948717948718,0.0,0.34391734461508644,0.009560958211479712
2009-11-30,2009,605,204,5,125,48,0,0.3371900826446281,0.008264462809917356,0.34373701114598293,0.009202919083387108
2009-12-07,2009,667,255,6,120,53,4,0.3823088455772114,0.008995502248875561,0.3446229619758777,0.009221162174231067
2009-12-14,2009,590,214,6,107,43,3,0.36271186440677966,0.010169491525423728,0.33953980618995216,0.008616176007029106
2009-12-21,2009,569,210,5,136,59,7,0.36906854130052724,0.008787346221441126,0.34393950288477615,0.007496852349225377
2010-01-04,2010,712,256,6,174,65,6,0.3595505617977528,0.008426966292134831,0.34674162929842034,0.007735890888185227
2010-01-11,2010,634,214,4,147,73,12,0.33753943217665616,0.006309148264984227,0.3448274517138958,0.007961471358245193
2010-01-18,2010,504,180,11,149,57,7,0.35714285714285715,0.021825396825396824,0.3518508821051606,0.009097289273521707
2010-01-25,2010,490,179,10,135,45,11,0.3653061224489796,0.02040816326530612,0.358852288436924,0.011648309681684971
2010-02-01,2010,500,170,3,121,44,7,0.34,0.006,0.35920352810634554,0.011365251830445303
2010-02-08,2010,510,174,2,133,38,10,0.3411764705882353,0.00392156862745098,0.3540619812327235,0.01073101012776723
2010-02-15,2010,554,187,11,149,48,9,0.33754512635379064,0.019855595667870037,0.35091613897609986,0.011941773145573018
2010-02-22,2010,556,216,4,124,43,4,0.38848920863309355,0.007194244604316547,0.35334372239267064,0.011742635443432447
2010-03-01,2010,650,248,5,132,54,8,0.38153846153846155,0.007692307692307693,0.35609220986025925,0.011650803118454053
2010-03-08,2010,653,250,7,134,52,6,0.38284839203675347,0.010719754977029096,0.3617558298427714,0.012202128957459663
2010-03-15,2010,729,253,6,147,44,6,0.34705075445816186,0.00823045267489712,0.3604943170071845,0.0105027609386472
2010-03-22,2010,829,261,7,133,58,7,0.3148371531966224,0.008443908323281062,0.35418569585063986,0.009007229070894067
2010-03-29,2010,858,310,3,147,56,6,0.3613053613053613,0.0034965034965034965,0.35684886601381,0.008694292007957004
2010-04-05,2010,1016,321,7,164,65,13,0.3159448818897638,0.006889763779527559,0.3536949174265011,0.009065316401966575
2010-04-12,2010,1111,376,5,165,51,10,0.3384338433843384,0.004500450045004501,0.3538060070553195,0.0071459231991083845
2010-04-19,2010,1191,413,8,159,61,8,0.34676742233417296,0.006717044500419815,0.3485907837679545,0.007086273186121293
2010-04-26,2010,1185,470,12,131,58,6,0.39662447257383965,0.010126582278481013,0.35047653514737676,0.007390557509392957
2010-05-03,2010,1208,491,12,137,47,7,0.4064569536423841,0.009933774834437087,0.3534276053480806,0.007292309991568957
2010-05-10,2010,1106,439,12,157,50,4,0.3969258589511754,0.0108499095840868,0.3596619934097072,0.007619742105217667
2010-05-17,2010,1274,433,21,163,49,12,0.33987441130298274,0.016483516483516484,0.3627916506730023,0.008624693125247095
2010-05-24,2010,996,380,11,120,39,10,0.3815261044176707,0.01104417670682731,0.36531924356204093,0.00956815227653757
2010-05-31,2010,987,373,8,158,69,8,0.3779128672745694,0.008105369807497468,0.37306524173514166,0.00972010303003381
2010-06-07,2010,916,335,17,170,57,7,0.36572052401746724,0.018558951965065504,0.3764760768142828,0.011477415770041435
2010-06-14,2010,845,320,14,170,78,10,0.378698224852071,0.016568047337278107,0.38046742712902,0.01270879112464872
2010-06-21,2010,792,250,14,157,62,10,0.31565656565656564,0.017676767676767676,0.3703464387643608,0.013652564299434554
2010-06-28,2010,667,251,9,208,79,15,0.37631184407796103,0.013493253373313344,0.3665783000688079,0.014097499116794088
2010-07-05,2010,724,256,11,179,69,13,0.35359116022099446,0.015193370165745856,0.3611614627275353,0.014640431689501469
2010-07-12,2010,624,211,9,189,75,9,0.33814102564102566,0.014423076923076924,0.36094478951979064,0.014382876744446523
2010-07-19,2010,697,251,14,182,72,15,0.3601147776183644,0.020086083213773313,0.3582683736698774,0.015513115057814775
2010-07-26,2010,581,231,11,151,67,6,0.39759036144578314,0.0189328743545611,0.36072806044127903,0.01686655312619773
2010-08-02,2010,632,230,12,194,87,12,0.3639240506329114,0.0189873417721519,0.36050350126820957,0.01692010185208353
2010-08-09,2010,545,174,9,210,89,22,0.3192660550458716,0.01651376146788991,0.3530744800424347,0.01691331611841
2010-08-16,2010,512,178,5,188,76,17,0.34765625,0.009765625,0.357074440585364,0.015924423283814042
2010-08-23,2010,440,144,7,151,67,5,0.32727272727272727,0.015909090909090907,0.3509445509847097,0.016226402975786237
2010-08-30,2010,508,194,8,176,74,15,0.38188976377952755,0.015748031496062992,0.3544818764295264,0.01629573564207588
2010-09-06,2010,510,196,8,168,58,7,0.3843137254901961,0.01568627450980392,0.3602534639106727,0.016453635340416755
2010-09-13,2010,505,171,7,185,72,6,0.33861386138613864,0.013861386138613862,0.35756584938164443,0.015675548206021826
2010-09-20,2010,502,179,9,161,72,12,0.3565737051792829,0.017928286852589643,0.3524387673483319,0.015549974768275392
2010-09-27,2010,423,174,10,160,62,7,0.41134751773049644,0.02364066193853428,0.35836670073553006,0.01613163978907319
2010-10-04,2010,584,230,12,166,61,9,0.3938356164383562,0.02054794520547945,0.3676878959095906,0.01663591275627188
2010-10-11,2010,619,190,9,240,59,7,0.3069466882067851,0.014539579967689823,0.36259920068543877,0.01723265712723311
2010-10-18,2010,564,187,4,193,68,7,0.33156028368794327,0.0070921985815602835,0.3631351452373408,0.016130545586291782
2010-10-25,2010,508,170,5,179,98,11,0.3346456692913386,0.00984251968503937,0.35722963342631714,0.01539235660991383
2010-11-01,2010,551,212,10,216,103,10,0.38475499092558985,0.018148820326678767,0.35728479160574134,0.015700174837023184
2010-11-08,2010,576,208,7,210,100,7,0.3611111111111111,0.012152777777777778,0.3600969478213629,0.015486598791918674
2010-11-15,2010,566,196,9,342,94,9,0.3462897526501767,0.015901060070671377,0.35881145375522466,0.015233195444178891
2010-11-22,2010,580,193,4,170,71,10,0.33275862068965517,0.006896551724137931,0.3489878416251195,0.013140181667379349
2010-11-29,2010,562,172,3,204,93,10,0.30604982206405695,0.005338078291814947,0.3380146173283321,0.011238948303171284
2010-12-06,2010,554,199,8,192,91,8,0.3592057761732852,0.01444043321299639,0.3445470033241446,0.011226554958834605
2010-12-13,2010,633,238,4,200,93,13,0.37598736176935227,0.00631911532385466,0.3501003880843207,0.011129919551621403
2010-12-20,2010,476,181,9,145,50,12,0.3802521008403361,0.018907563025210083,0.3558011920279454,0.012263049969142742
2010-12-27,2010,621,262,11,180,80,13,0.4219001610305958,0.017713365539452495,0.3604443382910712,0.012208618120739458
2011-01-03,2011,597,202,5,181,69,8,0.33835845896147404,0.008375209380234505,0.35760025677236656,0.011736422071046549
2011-01-10,2011,559,184,7,165,71,9,0.3291592128801431,0.012522361359570662,0.35545893930111233,0.011314084732158959
2011-01-17,2011,463,142,4,152,72,8,0.30669546436285094,0.008639308855291577,0.3522010447602618,0.011531929373553166
2011-01-24,2011,490,156,6,165,68,6,0.3183673469387755,0.012244897959183673,0.3537407353696016,0.012395281831974256
2011-01-31,2011,416,122,2,141,58,12,0.2932692307692308,0.004807692307692308,0.3454986671940948,0.011191189218811246
2011-02-07,2011,456,172,6,136,55,5,0.37719298245614036,0.013157894736842105,0.3456493697799433,0.012046036645434676
2011-02-14,2011,451,167,3,143,76,17,0.37028824833702884,0.0066518847006651885,0.34440388821702994,0.010514076854866564
2011-02-21,2011,449,177,9,135,61,9,0.39420935412026725,0.0200445434298441,0.3409425373532388,0.010805474091165515
2011-02-28,2011,496,161,2,131,47,7,0.3245967741935484,0.004032258064516129,0.3392223267572481,0.010262605176700718
2011-03-07,2011,468,168,1,135,60,10,0.358974358974359,0.002136752136752137,0.3429492200190251,0.008964404023848403
2011-03-14,2011,643,194,8,135,63,8,0.30171073094867806,0.012441679626749611,0.3423261283422535,0.009439700370280656
2011-03-21,2011,646,205,7,146,72,10,0.3173374613003096,0.010835913312693499,0.34219739263744525,0.009263577289469384
2011-03-28,2011,704,236,8,164,68,9,0.3352272727272727,0.011363636363636364,0.3474421478822005,0.010083070296462392
2011-04-04,2011,933,322,11,141,69,11,0.34512325830653806,0.011789924973204717,0.34343343236350027,0.009912074076007719
2011-04-11,2011,977,344,7,200,71,12,0.35209825997952915,0.007164790174002047,0.34115968381881273,0.009976187260174825
2011-04-18,2011,1042,379,5,151,77,16,0.3637236084452975,0.0047984644913627635,0.33734896560944155,0.008070427392864659
2011-04-25,2011,1044,399,5,141,67,18,0.382183908045977,0.004789272030651341,0.3445473573409951,0.00816505413863156
2011-05-02,2011,1084,378,7,131,58,12,0.34870848708487084,0.006457564575645757,0.3432641233548091,0.008705155693493262
2011-05-09,2011,1025,357,12,141,68,13,0.34829268292682924,0.011707317073170732,0.34908686735207806,0.008613360374295902
2011-05-16,2011,1169,418,6,131,63,9,0.3575705731394354,0.0051325919589392645,0.3541160063319687,0.007900445205076623
2011-05-23,2011,1002,369,8,148,61,10,0.36826347305389223,0.007984031936127744,0.3582455313727962,0.007477994651638046
2011-05-30,2011,1009,386,9,160,66,14,0.38255698711595637,0.008919722497522299,0.36292474747397346,0.007119219342177744
2011-06-06,2011,987,362,3,170,76,12,0.3667679837892604,0.00303951367781155,0.3647584629501899,0.006603559780153931
2011-06-13,2011,944,369,12,140,72,10,0.3908898305084746,0.012711864406779662,0.36815424070808705,0.007592734769581043
2011-06-20,2011,840,294,10,177,77,11,0.35,0.011904761904761904,0.3641312522023399,0.008482171003844864
2011-06-27,2011,695,258,12,181,90,18,0.3712230215827338,0.017266187050359712,0.36694556901457276,0.009833248813184108
2011-07-04,2011,739,246,20,141,74,14,0.33288227334235454,0.02706359945872801,0.3650192678165134,0.01175278411137877
2011-07-11,2011,710,236,8,157,64,9,0.3323943661971831,0.011267605633802818,0.36187224194873185,0.012519660820736713
2011-07-18,2011,669,220,10,181,81,15,0.32884902840059793,0.014947683109118086,0.3569454363670701,0.013390117217360505
2011-07-25,2011,592,238,12,157,77,11,0.40202702702702703,0.02027027027027027,0.3593791913559539,0.014808935688954002
2011-08-01,2011,572,228,8,185,85,14,0.3986013986013986,0.013986013986013986,0.3633583682074712,0.016177248227479308
2011-08-08,2011,528,177,8,190,78,15,0.3352272727272727,0.015151515151515152,0.35640054848482094,0.016482204570571243
2011-08-15,2011,468,185,9,173,80,7,0.3952991452991453,0.019230769230769232,0.36206294164721414,0.017397955486322156
2011-08-22,2011,386,133,6,167,76,8,0.344559585492228,0.015544041450777202,0.3587300121359009,0.017182687286374343
2011-08-29,2011,453,171,7,208,93,19,0.37748344370860926,0.01545253863134658,0.3643051584316827,0.015731304682951665
2011-09-05,2011,455,170,11,168,80,9,0.37362637362637363,0.024175824175824177,0.3694591593603315,0.017344832000704333
2011-09-12,2011,474,160,6,182,89,20,0.33755274261603374,0.012658227848101266,0.37054712363726106,0.01705865009307723
2011-09-19,2011,435,159,9,196,78,10,0.36551724137931035,0.020689655172413793,0.3659834004312964,0.01711107320584517
2011-09-26,2011,439,157,7,217,114,11,0.357630979498861,0.015945330296127564,0.36086209804347924,0.01735598774460937
2011-10-03,2011,437,144,3,198,112,21,0.3295194508009153,0.006864988558352402,0.3601486203026846,0.016320171920464026
2011-10-10,2011,444,151,8,160,80,9,0.3400900900900901,0.018018018018018018,0.3532474884015527,0.016168578018870124
2011-10-17,2011,432,147,7,201,107,13,0.3402777777777778,0.016203703703703703,0.3527122624372464,0.01625103580048594
2011-10-24,2011,377,148,2,188,90,12,0.3925729442970822,0.005305039787798408,0.35459845001080553,0.014982598445042416
2011-10-31,2011,493,178,8,154,87,10,0.36105476673427994,0.016227180527383367,0.3530269991492938,0.013989017988987315
2011-11-07,2011,448,158,9,175,89,13,0.35267857142857145,0.020089285714285716,0.354917727750861,0.014917900222260371
2011-11-14,2011,401,138,4,169,85,18,0.34413965087281795,0.00997506234413965,0.35224552893754946,0.013578576118726104
2011-11-21,2011,513,186,3,167,96,12,0.36257309941520466,0.005847953216374269,0.3528632939270924,0.01231640398375694
2011-11-28,2011,565,204,4,145,66,13,0.36106194690265486,0.007079646017699115,0.3568061059398099,0.01234323616617528
2011-12-05,2011,443,170,3,133,73,7,0.3837471783295711,0.006772009029345372,0.362263241969745,0.010937485042591202
2011-12-12,2011,438,152,6,154,80,13,0.3470319634703196,0.0136986301369863,0.36310751518131273,0.010624350846751524
2011-12-19,2011,471,153,3,147,62,9,0.3248407643312102,0.006369426751592357,0.35464099268557875,0.01075739921722577
2011-12-26,2011,456,197,5,162,99,16,0.43201754385964913,0.010964912280701754,0.36351133982624984,0.010099615686390567
2012-01-02,2012,459,157,7,183,96,19,0.3420479302832244,0.015250544662309368,0.3621825096830815,0.009494773054893524
2012-01-09,2012,459,181,7,203,99,19,0.39433551198257083,0.015250544662309368,0.36845699232180057,0.010154208344664737
2012-01-16,2012,439,155,2,161,83,16,0.3530751708428246,0.004555808656036446,0.3672697512502531,0.009992690274622509
2012-01-23,2012,390,158,7,164,80,13,0.40512820512820513,0.017948717948717947,0.37277803352844685,0.011351324265999864
2012-01-30,2012,416,142,8,199,90,12,0.34134615384615385,0.019230769230769232,0.36747790546801967,0.012908669291177847
2012-02-06,2012,403,147,6,165,83,14,0.36476426799007444,0.01488833746898263,0.3696944435329891,0.013057382707677388
2012-02-13,2012,408,165,1,179,92,14,0.40441176470588236,0.0024509803921568627,0.37964081857982307,0.01256757691274795
2012-02-20,2012,394,160,3,184,88,23,0.40609137055837563,0.007614213197969543,0.3764000469171639,0.012148739527406425
2012-02-27,2012,453,168,6,181,91,15,0.3708609271523179,0.013245033112582781,0.38000167152580056,0.011898050583690601
2012-03-05,2012,423,167,8,147,73,17,0.3947990543735225,0.018912529550827423,0.38005961432466956,0.012355798694755359
2012-03-12,2012,474,193,4,172,81,23,0.40717299578059074,0.008438818565400843,0.38682184244189033,0.012841174933425908
2012-03-19,2012,507,199,9,180,95,25,0.39250493096646943,0.01775147928994083,0.3852439331716734,0.012816520101078768
2012-03-26,2012,603,260,4,203,91,18,0.4311774461028192,0.006633499170812604,0.39647284470375654,0.01124186134358419
2012-04-02,2012,680,323,6,155,92,24,0.475,0.008823529411764706,0.4102523112049972,0.01048376033643195
2012-04-09,2012,886,348,11,203,111,24,0.3927765237020316,0.012415349887133182,0.4087979060795159,0.01172930652330399
2012-04-16,2012,1012,409,5,193,101,19,0.4041501976284585,0.004940711462450593,0.40855525946327625,0.01139511880636412
2012-04-23,2012,1053,404,5,180,84,19,0.38366571699905033,0.004748338081671415,0.4101558581941178,0.0103330319275002
2012-04-30,2012,1111,412,8,181,79,24,0.3708370837083708,0.0072007200720072,0.40716061186097385,0.008869055742647671
2012-05-07,2012,1068,391,12,183,79,16,0.3661048689138577,0.011235955056179775,0.4020270960026322,0.009218697803995039
2012-05-14,2012,1091,406,17,207,120,24,0.3721356553620532,0.015582034830430797,0.39948093655208017,0.008947517246556284
2012-05-21,2012,1103,384,8,173,78,15,0.34814143245693563,0.007252946509519492,0.38910143484634474,0.009024948163894646
2012-05-28,2012,1053,359,8,197,76,25,0.3409306742640076,0.007597340930674264,0.37234276912934566,0.008871674603758341
2012-06-04,2012,1130,436,6,182,83,29,0.3858407079646018,0.005309734513274336,0.3714757921621669,0.007983472682025984
2012-06-11,2012,997,356,8,216,89,20,0.35707121364092276,0.00802407221664995,0.365590919163725,0.008368892776300903
2012-06-18,2012,854,334,9,178,86,13,0.3911007025761124,0.01053864168618267,0.36652029236085776,0.00909268072686481
2012-06-25,2012,735,295,5,179,88,22,0.4013605442176871,0.006802721088435374,0.37033572492452227,0.009042930853918333
2012-07-02,2012,724,254,8,177,89,11,0.35082872928176795,0.011049723756906077,0.3684262074705111,0.00901965194150912
2012-07-09,2012,690,227,10,215,117,16,0.3289855072463768,0.014492753623188406,0.36303243895605153,0.00888349179060382
2012-07-16,2012,632,245,8,218,120,18,0.3876582278481013,0.012658227848101266,0.3679720383799472,0.009559151957926542
2012-07-23,2012,580,201,11,207,122,16,0.34655172413793106,0.01896551724137931,0.3686746696141876,0.010980173996764674
2012-07-30,2012,517,193,10,183,76,13,0.3733075435203095,0.019342359767891684,0.3671080240586511,0.012734252153591842
2012-08-06,2012,488,181,7,202,95,10,0.3709016393442623,0.014344262295081968,0.3688368272715686,0.013524275913395844
2012-08-13,2012,461,178,10,211,111,10,0.38611713665943603,0.021691973969631236,0.368213881531984,0.014918442448826915
2012-08-20,2012,448,174,9,189,95,10,0.38839285714285715,0.020089285714285716,0.3665929206476302,0.016579263027058207
2012-08-27,2012,374,132,5,171,73,17,0.35294117647058826,0.013368983957219251,0.3668569765462328,0.016869170552097353
2012-09-03,2012,455,187,13,183,90,17,0.41098901098901097,0.02857142857142857,0.37710741451406204,0.018629004920627374
2012-09-10,2012,438,158,5,198,81,13,0.3607305936073059,0.01141552511415525,0.37374146023396265,0.01847366707888412
2012-09-17,2012,377,159,7,189,91,16,0.4217506631299735,0.01856763925729443,0.38314132760796793,0.018423932330873513
2012-09-24,2012,362,164,7,170,67,12,0.4530386740331492,0.019337016574585635,0.3931077189220729,0.018423264431710256
2012-10-01,2012,370,149,8,173,83,12,0.4027027027027027,0.021621621621621623,0.39708285184187797,0.019332934347527714
2012-10-08,2012,413,178,10,161,84,16,0.43099273607748184,0.024213075060532687,0.40269230176913373,0.019648071983890396
2012-10-15,2012,399,158,6,162,84,14,0.39598997493734334,0.015037593984962405,0.40364194149344446,0.01901661051772498
2012-10-22,2012,419,174,6,157,76,14,0.4152744630071599,0.014319809069212411,0.41143360231051596,0.019135463656724125
2012-10-29,2012,406,145,10,162,85,8,0.35714285714285715,0.024630541871921183,0.4047028330797467,0.018642852819285703
2012-11-05,2012,504,181,5,198,98,12,0.35912698412698413,0.00992063492063492,0.40450238189470644,0.01845599154509566
2012-11-12,2012,465,154,8,179,91,13,0.3311827956989247,0.017204301075268817,0.39318139846582534,0.01828557427234246
2012-11-19,2012,449,168,9,167,80,14,0.3741648106904232,0.0200445434298441,0.3833221655479846,0.018374015129249768
2012-11-26,2012,423,151,5,194,84,12,0.35697399527186763,0.01182033096926714,0.37760607711913025,0.017148853797705456
2012-12-03,2012,464,157,5,181,88,11,0.33836206896551724,0.010775862068965518,0.3660272437301346,0.01546920217375956
2012-12-10,2012,509,188,4,128,77,12,0.3693516699410609,0.007858546168958742,0.3626974556055994,0.014571821196759102
2012-12-17,2012,509,206,4,146,69,13,0.40471512770137524,0.007858546168958742,0.3613775386923763,0.013764163334227395
2012-12-24,2012,496,175,4,162,77,9,0.3528225806451613,0.008064516129032258,0.3608375041301643,0.01169341011636628
2012-12-31,2012,516,180,8,205,96,13,0.3488372093023256,0.015503875968992248,0.359551282277082,0.012391315247410946
2013-01-07,2013,602,203,12,223,117,24,0.3372093023255814,0.019933554817275746,0.36030459560541406,0.01273247196516181
2013-01-14,2013,594,225,4,197,99,22,0.3787878787878788,0.006734006734006734,0.36088247911759597,0.01106865487818214
2013-01-21,2013,511,185,3,212,108,11,0.36203522504892366,0.005870841487279843,0.36151513283972797,0.010324968692933728
2013-01-28,2013,458,179,8,198,78,26,0.39082969432314413,0.017467248908296942,0.3680735860094314,0.011161392047850157
2013-02-04,2013,446,172,10,170,80,5,0.38565022421524664,0.02242152466367713,0.3701109052937046,0.012981764359689956
2013-02-11,2013,422,145,4,193,92,20,0.34360189573459715,0.009478672985781991,0.3624717512978573,0.013184280211792862
2013-02-18,2013,419,157,7,224,87,22,0.3747016706443914,0.016706443914081145,0.3652066375477611,0.014264521184923972
2013-02-25,2013,417,158,4,189,74,18,0.37889688249400477,0.009592326139088728,0.368964096696721,0.013525577456186032
2013-03-04,2013,453,170,7,198,73,17,0.37527593818984545,0.01545253863134658,0.373722426179754,0.012965450432944886
2013-03-11,2013,473,182,5,205,81,17,0.38477801268498946,0.010570824524312896,0.37447119291689285,0.013445052656733158
2013-03-18,2013,579,191,6,161,66,17,0.3298791018998273,0.010362694300518135,0.3704516775232558,0.014006534258387944
2013-03-25,2013,608,254,4,175,80,13,0.41776315789473684,0.006578947368421052,0.37381836046970485,0.012645496565903457
2013-04-01,2013,840,325,6,194,74,13,0.3869047619047619,0.007142857142857143,0.3739751776808943,0.010735663125800958
2013-04-08,2013,891,345,14,178,78,15,0.3872053872053872,0.015712682379349047,0.37942561411474307,0.011514914299996841
2013-04-15,2013,981,334,2,166,73,11,0.34046890927624873,0.0020387359836901123,0.3751465189437252,0.009681450808697962
2013-04-22,2013,1002,361,12,170,87,12,0.3602794411177645,0.011976047904191617,0.37281933877169515,0.009979416029335823
2013-04-29,2013,969,359,13,166,58,12,0.37048503611971106,0.013415892672858616,0.37222047601292835,0.009724835284524828
2013-05-06,2013,953,354,13,146,57,8,0.37145855194123817,0.013641133263378805,0.37055554341995944,0.010108623876908066
2013-05-13,2013,963,335,11,172,77,8,0.34787123572170303,0.01142263759086189,0.3728045601476939,0.010241116788201035
2013-05-20,2013,953,325,10,214,96,17,0.3410283315844701,0.01049317943336831,0.3632127068589106,0.010730395796319441
2013-05-27,2013,939,333,13,187,80,16,0.3546325878594249,0.013844515441959531,0.35917868510324347,0.011568103083707242
2013-06-03,2013,1002,358,16,225,91,21,0.35728542914171657,0.015968063872255488,0.35543869034528464,0.011600025770320547
2013-06-10,2013,908,323,13,228,93,15,0.355726872246696,0.014317180616740088,0.35734593571659057,0.013134831349451793
2013-06-17,2013,859,317,14,226,106,13,0.3690337601862631,0.01629802095459837,0.3584402256001529,0.013675077980752636
2013-06-24,2013,746,299,10,172,81,15,0.4008042895442359,0.013404825737265416,0.3622301322782185,0.013673694613803487
2013-07-01,2013,716,250,12,253,125,13,0.34916201117318435,0.01675977653631285,0.35944306468221177,0.014063525022920242
2013-07-08,2013,658,238,13,190,102,14,0.3617021276595745,0.019756838905775075,0.3611719261744457,0.015105300187284391
2013-07-15,2013,645,262,9,205,103,25,0.4062015503875969,0.013953488372093023,0.3693185785248365,0.015537838804624981
2013-07-22,2013,575,230,10,213,111,11,0.4,0.017391304347826087,0.37498950504240847,0.015981187417858297
2013-07-29,2013,532,210,6,235,120,19,0.39473684210526316,0.011278195488721804,0.3796709316628517,0.015394953869916588
2013-08-05,2013,563,229,7,236,110,25,0.4067495559502664,0.012433392539964476,0.38604876712579805,0.015159480360319638
2013-08-12,2013,451,163,7,243,109,17,0.3614190687361419,0.015521064301552107,0.3850969306945329,0.015062360778688855
2013-08-19,2013,422,114,7,224,111,23,0.27014218009478674,0.016587677725118485,0.36876416701335174,0.015460217277170488
2013-08-26,2013,411,109,4,209,95,19,0.26520681265206814,0.009732360097323601,0.35826976719821224,0.014581790222296833
2013-09-02,2013,384,161,8,222,116,17,0.4192708333333333,0.020833333333333332,0.36546585540743204,0.014716352025741614
2013-09-09,2013,434,152,5,228,120,10,0.35023041474654376,0.01152073732718894,0.35846946345230046,0.014412258145128604
2013-09-16,2013,385,156,13,203,96,16,0.4051948051948052,0.033766233766233764,0.35911881410165103,0.016459124322429564
2013-09-23,2013,350,126,4,156,78,14,0.36,0.011428571428571429,0.3547767088384932,0.016477921314910767
2013-09-30,2013,361,132,1,190,100,18,0.3656509695290859,0.002770083102493075,0.3496393855358456,0.015270007635226842
2013-10-07,2013,362,146,3,211,87,9,0.40331491712707185,0.008287292817679558,0.35487636658471183,0.014365786199742773
2013-10-14,2013,414,167,10,169,75,9,0.4033816425120773,0.024154589371980676,0.3715312993868732,0.015311650155600546
2013-10-21,2013,384,146,9,195,97,21,0.3802083333333333,0.0234375,0.3859064894720313,0.017024792643435097
2013-10-28,2013,389,146,11,189,77,10,0.37532133676092544,0.028277634961439587,0.38041280240048037,0.017955330346948378
2013-11-04,2013,406,150,7,167,71,11,0.3694581280788177,0.017241379310344827,0.38281626656701456,0.018670410594842864
2013-11-11,2013,372,133,2,182,62,7,0.3575268817204301,0.005376344086021506,0.37685777613271765,0.015121674384816333
2013-11-18,2013,437,169,5,177,71,10,0.38672768878718533,0.011441647597254004,0.38019873723111586,0.015123308905901654
2013-11-25,2013,457,159,9,175,79,8,0.3479212253829322,0.019693654266958426,0.37798251921284665,0.017238755301459824
2013-12-02,2013,398,136,4,203,96,19,0.3417085427135678,0.010050251256281407,0.37028172241115864,0.017459125106285056
2013-12-09,2013,360,128,2,170,77,16,0.35555555555555557,0.005555555555555556,0.36430346154159343,0.015134245879231914
2013-12-16,2013,355,118,2,162,78,12,0.3323943661971831,0.005633802816901409,0.35832671564957463,0.01290878373134459
2013-12-23,2013,340,135,6,158,85,12,0.39705882352941174,0.01764705882352941,0.3610439014956355,0.01157996171410582
2013-12-30,2013,361,147,9,203,89,16,0.407202216066482,0.024930747922437674,0.3657619124940935,0.012541132790617424
2014-01-06,2014,336,112,3,213,100,13,0.3333333333333333,0.008928571428571428,0.3627377189457064,0.012985161208436164
2014-01-13,2014,300,112,3,186,87,15,0.37333333333333335,0.01,0.3610634245139749,0.012804955258779413
2014-01-20,2014,305,104,6,230,106,15,0.34098360655737703,0.019672131147540985,0.3601962221607805,0.012802264868852234
2014-01-27,2014,294,106,4,174,85,16,0.36054421768707484,0.013605442176870748,0.36255068153246883,0.013246663733925901
